Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
01-03-2024;08:15:00;01-03-2024;08:30:00;="541448800000018463";;AMR-meter;Afname Actief;94,375;kWh;Gevalideerd;
01-03-2024;08:15:00;01-03-2024;08:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;08:15:00;01-03-2024;08:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;08:15:00;01-03-2024;08:30:00;="541448800000018463";;AMR-meter;Afname Inductief;22,500;kVArh;Gevalideerd;
01-03-2024;08:30:00;01-03-2024;08:45:00;="541448800000018463";;AMR-meter;Afname Actief;71,250;kWh;Gevalideerd;
01-03-2024;08:30:00;01-03-2024;08:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;08:30:00;01-03-2024;08:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;08:30:00;01-03-2024;08:45:00;="541448800000018463";;AMR-meter;Afname Inductief;16,250;kVArh;Gevalideerd;
01-03-2024;08:45:00;01-03-2024;09:00:00;="541448800000018463";;AMR-meter;Afname Actief;61,250;kWh;Gevalideerd;
01-03-2024;08:45:00;01-03-2024;09:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;08:45:00;01-03-2024;09:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;08:45:00;01-03-2024;09:00:00;="541448800000018463";;AMR-meter;Afname Inductief;15,000;kVArh;Gevalideerd;
01-03-2024;09:00:00;01-03-2024;09:15:00;="541448800000018463";;AMR-meter;Afname Actief;47,500;kWh;Gevalideerd;
01-03-2024;09:00:00;01-03-2024;09:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;09:00:00;01-03-2024;09:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;09:00:00;01-03-2024;09:15:00;="541448800000018463";;AMR-meter;Afname Inductief;11,875;kVArh;Gevalideerd;
01-03-2024;09:15:00;01-03-2024;09:30:00;="541448800000018463";;AMR-meter;Afname Actief;26,250;kWh;Gevalideerd;
01-03-2024;09:15:00;01-03-2024;09:30:00;="541448800000018463";;AMR-meter;Afname Reactief;1,045;kVArh;Gevalideerd;
01-03-2024;09:15:00;01-03-2024;09:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;09:15:00;01-03-2024;09:30:00;="541448800000018463";;AMR-meter;Afname Inductief;13,750;kVArh;Gevalideerd;
01-03-2024;09:30:00;01-03-2024;09:45:00;="541448800000018463";;AMR-meter;Afname Actief;66,875;kWh;Gevalideerd;
01-03-2024;09:30:00;01-03-2024;09:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;09:30:00;01-03-2024;09:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;09:30:00;01-03-2024;09:45:00;="541448800000018463";;AMR-meter;Afname Inductief;18,125;kVArh;Gevalideerd;
01-03-2024;09:45:00;01-03-2024;10:00:00;="541448800000018463";;AMR-meter;Afname Actief;92,500;kWh;Gevalideerd;
01-03-2024;09:45:00;01-03-2024;10:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;09:45:00;01-03-2024;10:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;09:45:00;01-03-2024;10:00:00;="541448800000018463";;AMR-meter;Afname Inductief;17,500;kVArh;Gevalideerd;
01-03-2024;10:00:00;01-03-2024;10:15:00;="541448800000018463";;AMR-meter;Afname Actief;71,250;kWh;Gevalideerd;
01-03-2024;10:00:00;01-03-2024;10:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;10:00:00;01-03-2024;10:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;10:00:00;01-03-2024;10:15:00;="541448800000018463";;AMR-meter;Afname Inductief;20,625;kVArh;Gevalideerd;
01-03-2024;10:15:00;01-03-2024;10:30:00;="541448800000018463";;AMR-meter;Afname Actief;32,500;kWh;Gevalideerd;
01-03-2024;10:15:00;01-03-2024;10:30:00;="541448800000018463";;AMR-meter;Afname Reactief;1,145;kVArh;Gevalideerd;
01-03-2024;10:15:00;01-03-2024;10:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;10:15:00;01-03-2024;10:30:00;="541448800000018463";;AMR-meter;Afname Inductief;16,875;kVArh;Gevalideerd;
01-03-2024;10:30:00;01-03-2024;10:45:00;="541448800000018463";;AMR-meter;Afname Actief;68,750;kWh;Gevalideerd;
01-03-2024;10:30:00;01-03-2024;10:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;10:30:00;01-03-2024;10:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;10:30:00;01-03-2024;10:45:00;="541448800000018463";;AMR-meter;Afname Inductief;20,000;kVArh;Gevalideerd;
01-03-2024;10:45:00;01-03-2024;11:00:00;="541448800000018463";;AMR-meter;Afname Actief;86,875;kWh;Gevalideerd;
01-03-2024;10:45:00;01-03-2024;11:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;10:45:00;01-03-2024;11:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;10:45:00;01-03-2024;11:00:00;="541448800000018463";;AMR-meter;Afname Inductief;17,500;kVArh;Gevalideerd;
01-03-2024;11:00:00;01-03-2024;11:15:00;="541448800000018463";;AMR-meter;Afname Actief;86,875;kWh;Gevalideerd;
01-03-2024;11:00:00;01-03-2024;11:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;11:00:00;01-03-2024;11:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;11:00:00;01-03-2024;11:15:00;="541448800000018463";;AMR-meter;Afname Inductief;20,000;kVArh;Gevalideerd;
01-03-2024;11:15:00;01-03-2024;11:30:00;="541448800000018463";;AMR-meter;Afname Actief;80,000;kWh;Gevalideerd;
01-03-2024;11:15:00;01-03-2024;11:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;11:15:00;01-03-2024;11:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;11:15:00;01-03-2024;11:30:00;="541448800000018463";;AMR-meter;Afname Inductief;18,125;kVArh;Gevalideerd;
01-03-2024;11:30:00;01-03-2024;11:45:00;="541448800000018463";;AMR-meter;Afname Actief;76,875;kWh;Gevalideerd;
01-03-2024;11:30:00;01-03-2024;11:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;11:30:00;01-03-2024;11:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;11:30:00;01-03-2024;11:45:00;="541448800000018463";;AMR-meter;Afname Inductief;15,625;kVArh;Gevalideerd;
01-03-2024;11:45:00;01-03-2024;12:00:00;="541448800000018463";;AMR-meter;Afname Actief;83,750;kWh;Gevalideerd;
01-03-2024;11:45:00;01-03-2024;12:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;11:45:00;01-03-2024;12:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;11:45:00;01-03-2024;12:00:00;="541448800000018463";;AMR-meter;Afname Inductief;15,625;kVArh;Gevalideerd;
01-03-2024;12:00:00;01-03-2024;12:15:00;="541448800000018463";;AMR-meter;Afname Actief;72,500;kWh;Gevalideerd;
01-03-2024;12:00:00;01-03-2024;12:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;12:00:00;01-03-2024;12:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;12:00:00;01-03-2024;12:15:00;="541448800000018463";;AMR-meter;Afname Inductief;16,250;kVArh;Gevalideerd;
01-03-2024;12:15:00;01-03-2024;12:30:00;="541448800000018463";;AMR-meter;Afname Actief;83,750;kWh;Gevalideerd;
01-03-2024;12:15:00;01-03-2024;12:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;12:15:00;01-03-2024;12:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;12:15:00;01-03-2024;12:30:00;="541448800000018463";;AMR-meter;Afname Inductief;16,875;kVArh;Gevalideerd;
01-03-2024;12:30:00;01-03-2024;12:45:00;="541448800000018463";;AMR-meter;Afname Actief;84,375;kWh;Gevalideerd;
01-03-2024;12:30:00;01-03-2024;12:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;12:30:00;01-03-2024;12:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;12:30:00;01-03-2024;12:45:00;="541448800000018463";;AMR-meter;Afname Inductief;15,625;kVArh;Gevalideerd;
01-03-2024;12:45:00;01-03-2024;13:00:00;="541448800000018463";;AMR-meter;Afname Actief;72,500;kWh;Gevalideerd;
01-03-2024;12:45:00;01-03-2024;13:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;12:45:00;01-03-2024;13:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;12:45:00;01-03-2024;13:00:00;="541448800000018463";;AMR-meter;Afname Inductief;15,625;kVArh;Gevalideerd;
01-03-2024;13:00:00;01-03-2024;13:15:00;="541448800000018463";;AMR-meter;Afname Actief;70,000;kWh;Gevalideerd;
01-03-2024;13:00:00;01-03-2024;13:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;13:00:00;01-03-2024;13:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;13:00:00;01-03-2024;13:15:00;="541448800000018463";;AMR-meter;Afname Inductief;16,250;kVArh;Gevalideerd;
01-03-2024;13:15:00;01-03-2024;13:30:00;="541448800000018463";;AMR-meter;Afname Actief;37,500;kWh;Gevalideerd;
01-03-2024;13:15:00;01-03-2024;13:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;13:15:00;01-03-2024;13:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;13:15:00;01-03-2024;13:30:00;="541448800000018463";;AMR-meter;Afname Inductief;16,875;kVArh;Gevalideerd;
01-03-2024;13:30:00;01-03-2024;13:45:00;="541448800000018463";;AMR-meter;Afname Actief;89,375;kWh;Gevalideerd;
01-03-2024;13:30:00;01-03-2024;13:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;13:30:00;01-03-2024;13:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;13:30:00;01-03-2024;13:45:00;="541448800000018463";;AMR-meter;Afname Inductief;20,000;kVArh;Gevalideerd;
01-03-2024;13:45:00;01-03-2024;14:00:00;="541448800000018463";;AMR-meter;Afname Actief;57,500;kWh;Gevalideerd;
01-03-2024;13:45:00;01-03-2024;14:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;13:45:00;01-03-2024;14:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;13:45:00;01-03-2024;14:00:00;="541448800000018463";;AMR-meter;Afname Inductief;18,125;kVArh;Gevalideerd;
01-03-2024;14:00:00;01-03-2024;14:15:00;="541448800000018463";;AMR-meter;Afname Actief;65,000;kWh;Gevalideerd;
01-03-2024;14:00:00;01-03-2024;14:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;14:00:00;01-03-2024;14:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;14:00:00;01-03-2024;14:15:00;="541448800000018463";;AMR-meter;Afname Inductief;20,625;kVArh;Gevalideerd;
01-03-2024;14:15:00;01-03-2024;14:30:00;="541448800000018463";;AMR-meter;Afname Actief;57,500;kWh;Gevalideerd;
01-03-2024;14:15:00;01-03-2024;14:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;14:15:00;01-03-2024;14:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;14:15:00;01-03-2024;14:30:00;="541448800000018463";;AMR-meter;Afname Inductief;18,750;kVArh;Gevalideerd;
01-03-2024;14:30:00;01-03-2024;14:45:00;="541448800000018463";;AMR-meter;Afname Actief;2,500;kWh;Gevalideerd;
01-03-2024;14:30:00;01-03-2024;14:45:00;="541448800000018463";;AMR-meter;Afname Reactief;1,915;kVArh;Gevalideerd;
01-03-2024;14:30:00;01-03-2024;14:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;14:30:00;01-03-2024;14:45:00;="541448800000018463";;AMR-meter;Afname Inductief;3,125;kVArh;Gevalideerd;
01-03-2024;14:45:00;01-03-2024;15:00:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-03-2024;14:45:00;01-03-2024;15:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;14:45:00;01-03-2024;15:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;14:45:00;01-03-2024;15:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-03-2024;15:00:00;01-03-2024;15:15:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-03-2024;15:00:00;01-03-2024;15:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;15:00:00;01-03-2024;15:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;15:00:00;01-03-2024;15:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-03-2024;15:15:00;01-03-2024;15:30:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-03-2024;15:15:00;01-03-2024;15:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;15:15:00;01-03-2024;15:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;15:15:00;01-03-2024;15:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-03-2024;15:30:00;01-03-2024;15:45:00;="541448800000018463";;AMR-meter;Afname Actief;0,625;kWh;Gevalideerd;
01-03-2024;15:30:00;01-03-2024;15:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,323;kVArh;Gevalideerd;
01-03-2024;15:30:00;01-03-2024;15:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;15:30:00;01-03-2024;15:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,625;kVArh;Gevalideerd;
01-03-2024;15:45:00;01-03-2024;16:00:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-03-2024;15:45:00;01-03-2024;16:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;15:45:00;01-03-2024;16:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;15:45:00;01-03-2024;16:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-03-2024;16:00:00;01-03-2024;16:15:00;="541448800000018463";;AMR-meter;Afname Actief;8,125;kWh;Gevalideerd;
01-03-2024;16:00:00;01-03-2024;16:15:00;="541448800000018463";;AMR-meter;Afname Reactief;1,068;kVArh;Gevalideerd;
01-03-2024;16:00:00;01-03-2024;16:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;16:00:00;01-03-2024;16:15:00;="541448800000018463";;AMR-meter;Afname Inductief;5,000;kVArh;Gevalideerd;
01-03-2024;16:15:00;01-03-2024;16:30:00;="541448800000018463";;AMR-meter;Afname Actief;4,375;kWh;Gevalideerd;
01-03-2024;16:15:00;01-03-2024;16:30:00;="541448800000018463";;AMR-meter;Afname Reactief;2,883;kVArh;Gevalideerd;
01-03-2024;16:15:00;01-03-2024;16:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;16:15:00;01-03-2024;16:30:00;="541448800000018463";;AMR-meter;Afname Inductief;5,000;kVArh;Gevalideerd;
01-03-2024;16:30:00;01-03-2024;16:45:00;="541448800000018463";;AMR-meter;Afname Actief;1,250;kWh;Gevalideerd;
01-03-2024;16:30:00;01-03-2024;16:45:00;="541448800000018463";;AMR-meter;Afname Reactief;1,270;kVArh;Gevalideerd;
01-03-2024;16:30:00;01-03-2024;16:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;16:30:00;01-03-2024;16:45:00;="541448800000018463";;AMR-meter;Afname Inductief;1,875;kVArh;Gevalideerd;
01-03-2024;16:45:00;01-03-2024;17:00:00;="541448800000018463";;AMR-meter;Afname Actief;35,000;kWh;Gevalideerd;
01-03-2024;16:45:00;01-03-2024;17:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;16:45:00;01-03-2024;17:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;16:45:00;01-03-2024;17:00:00;="541448800000018463";;AMR-meter;Afname Inductief;13,125;kVArh;Gevalideerd;
01-03-2024;17:00:00;01-03-2024;17:15:00;="541448800000018463";;AMR-meter;Afname Actief;19,375;kWh;Gevalideerd;
01-03-2024;17:00:00;01-03-2024;17:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,623;kVArh;Gevalideerd;
01-03-2024;17:00:00;01-03-2024;17:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;17:00:00;01-03-2024;17:15:00;="541448800000018463";;AMR-meter;Afname Inductief;10,000;kVArh;Gevalideerd;
01-03-2024;17:15:00;01-03-2024;17:30:00;="541448800000018463";;AMR-meter;Afname Actief;26,875;kWh;Gevalideerd;
01-03-2024;17:15:00;01-03-2024;17:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;17:15:00;01-03-2024;17:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;17:15:00;01-03-2024;17:30:00;="541448800000018463";;AMR-meter;Afname Inductief;10,625;kVArh;Gevalideerd;
01-03-2024;17:30:00;01-03-2024;17:45:00;="541448800000018463";;AMR-meter;Afname Actief;42,500;kWh;Gevalideerd;
01-03-2024;17:30:00;01-03-2024;17:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;17:30:00;01-03-2024;17:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;17:30:00;01-03-2024;17:45:00;="541448800000018463";;AMR-meter;Afname Inductief;10,625;kVArh;Gevalideerd;
01-03-2024;17:45:00;01-03-2024;18:00:00;="541448800000018463";;AMR-meter;Afname Actief;63,125;kWh;Gevalideerd;
01-03-2024;17:45:00;01-03-2024;18:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;17:45:00;01-03-2024;18:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;17:45:00;01-03-2024;18:00:00;="541448800000018463";;AMR-meter;Afname Inductief;10,000;kVArh;Gevalideerd;
01-03-2024;18:00:00;01-03-2024;18:15:00;="541448800000018463";;AMR-meter;Afname Actief;60,625;kWh;Gevalideerd;
01-03-2024;18:00:00;01-03-2024;18:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;18:00:00;01-03-2024;18:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;18:00:00;01-03-2024;18:15:00;="541448800000018463";;AMR-meter;Afname Inductief;10,625;kVArh;Gevalideerd;
01-03-2024;18:15:00;01-03-2024;18:30:00;="541448800000018463";;AMR-meter;Afname Actief;69,375;kWh;Gevalideerd;
01-03-2024;18:15:00;01-03-2024;18:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;18:15:00;01-03-2024;18:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;18:15:00;01-03-2024;18:30:00;="541448800000018463";;AMR-meter;Afname Inductief;11,250;kVArh;Gevalideerd;
01-03-2024;18:30:00;01-03-2024;18:45:00;="541448800000018463";;AMR-meter;Afname Actief;69,375;kWh;Gevalideerd;
01-03-2024;18:30:00;01-03-2024;18:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;18:30:00;01-03-2024;18:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;18:30:00;01-03-2024;18:45:00;="541448800000018463";;AMR-meter;Afname Inductief;11,875;kVArh;Gevalideerd;
01-03-2024;18:45:00;01-03-2024;19:00:00;="541448800000018463";;AMR-meter;Afname Actief;68,125;kWh;Gevalideerd;
01-03-2024;18:45:00;01-03-2024;19:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;18:45:00;01-03-2024;19:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;18:45:00;01-03-2024;19:00:00;="541448800000018463";;AMR-meter;Afname Inductief;10,000;kVArh;Gevalideerd;
01-03-2024;19:00:00;01-03-2024;19:15:00;="541448800000018463";;AMR-meter;Afname Actief;67,500;kWh;Gevalideerd;
01-03-2024;19:00:00;01-03-2024;19:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;19:00:00;01-03-2024;19:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;19:00:00;01-03-2024;19:15:00;="541448800000018463";;AMR-meter;Afname Inductief;10,000;kVArh;Gevalideerd;
01-03-2024;19:15:00;01-03-2024;19:30:00;="541448800000018463";;AMR-meter;Afname Actief;65,000;kWh;Gevalideerd;
01-03-2024;19:15:00;01-03-2024;19:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;19:15:00;01-03-2024;19:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;19:15:00;01-03-2024;19:30:00;="541448800000018463";;AMR-meter;Afname Inductief;10,000;kVArh;Gevalideerd;
01-03-2024;19:30:00;01-03-2024;19:45:00;="541448800000018463";;AMR-meter;Afname Actief;67,500;kWh;Gevalideerd;
01-03-2024;19:30:00;01-03-2024;19:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;19:30:00;01-03-2024;19:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;19:30:00;01-03-2024;19:45:00;="541448800000018463";;AMR-meter;Afname Inductief;10,000;kVArh;Gevalideerd;
01-03-2024;19:45:00;01-03-2024;20:00:00;="541448800000018463";;AMR-meter;Afname Actief;62,500;kWh;Gevalideerd;
01-03-2024;19:45:00;01-03-2024;20:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-03-2024;19:45:00;01-03-2024;20:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-03-2024;19:45:00;01-03-2024;20:00:00;="541448800000018463";;AMR-meter;Afname Inductief;10,000;kVArh;Gevalideerd;
01-03-2024;20:00:00;01-03-2024;20:15:00;="541448800000018463";;AMR-meter;Afname Actief;71,250;kWh;Gevalideerd;
