Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
01-01-2026;12:00:00;01-01-2026;12:15:00;="541448800000018463";;AMR-meter;Afname Reactief;1,573;kVArh;Gevalideerd;
01-01-2026;12:00:00;01-01-2026;12:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
01-01-2026;12:00:00;01-01-2026;12:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;12:15:00;01-01-2026;12:30:00;="541448800000018463";;AMR-meter;Afname Actief;1,250;kWh;Gevalideerd;
01-01-2026;12:15:00;01-01-2026;12:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,645;kVArh;Gevalideerd;
01-01-2026;12:15:00;01-01-2026;12:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
01-01-2026;12:15:00;01-01-2026;12:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;12:30:00;01-01-2026;12:45:00;="541448800000018463";;AMR-meter;Afname Actief;0,625;kWh;Gevalideerd;
01-01-2026;12:30:00;01-01-2026;12:45:00;="541448800000018463";;AMR-meter;Afname Reactief;1,573;kVArh;Gevalideerd;
01-01-2026;12:30:00;01-01-2026;12:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
01-01-2026;12:30:00;01-01-2026;12:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;12:45:00;01-01-2026;13:00:00;="541448800000018463";;AMR-meter;Afname Actief;1,875;kWh;Gevalideerd;
01-01-2026;12:45:00;01-01-2026;13:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,343;kVArh;Gevalideerd;
01-01-2026;12:45:00;01-01-2026;13:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
01-01-2026;12:45:00;01-01-2026;13:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;13:00:00;01-01-2026;13:15:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2026;13:00:00;01-01-2026;13:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;13:00:00;01-01-2026;13:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-01-2026;13:00:00;01-01-2026;13:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;13:15:00;01-01-2026;13:30:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2026;13:15:00;01-01-2026;13:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,625;kVArh;Gevalideerd;
01-01-2026;13:15:00;01-01-2026;13:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,625;kVArh;Gevalideerd;
01-01-2026;13:15:00;01-01-2026;13:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;13:30:00;01-01-2026;13:45:00;="541448800000018463";;AMR-meter;Afname Actief;0,625;kWh;Gevalideerd;
01-01-2026;13:30:00;01-01-2026;13:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,948;kVArh;Gevalideerd;
01-01-2026;13:30:00;01-01-2026;13:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
01-01-2026;13:30:00;01-01-2026;13:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;13:45:00;01-01-2026;14:00:00;="541448800000018463";;AMR-meter;Afname Actief;0,625;kWh;Gevalideerd;
01-01-2026;13:45:00;01-01-2026;14:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,948;kVArh;Gevalideerd;
01-01-2026;13:45:00;01-01-2026;14:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
01-01-2026;13:45:00;01-01-2026;14:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;14:00:00;01-01-2026;14:15:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2026;14:00:00;01-01-2026;14:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;14:00:00;01-01-2026;14:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-01-2026;14:00:00;01-01-2026;14:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;14:15:00;01-01-2026;14:30:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2026;14:15:00;01-01-2026;14:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;14:15:00;01-01-2026;14:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-01-2026;14:15:00;01-01-2026;14:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;14:30:00;01-01-2026;14:45:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2026;14:30:00;01-01-2026;14:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;14:30:00;01-01-2026;14:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-01-2026;14:30:00;01-01-2026;14:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;14:45:00;01-01-2026;15:00:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2026;14:45:00;01-01-2026;15:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;14:45:00;01-01-2026;15:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-01-2026;14:45:00;01-01-2026;15:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;15:00:00;01-01-2026;15:15:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2026;15:00:00;01-01-2026;15:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;15:00:00;01-01-2026;15:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-01-2026;15:00:00;01-01-2026;15:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;15:15:00;01-01-2026;15:30:00;="541448800000018463";;AMR-meter;Afname Actief;1,250;kWh;Gevalideerd;
01-01-2026;15:15:00;01-01-2026;15:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,645;kVArh;Gevalideerd;
01-01-2026;15:15:00;01-01-2026;15:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
01-01-2026;15:15:00;01-01-2026;15:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;15:30:00;01-01-2026;15:45:00;="541448800000018463";;AMR-meter;Afname Actief;3,125;kWh;Gevalideerd;
01-01-2026;15:30:00;01-01-2026;15:45:00;="541448800000018463";;AMR-meter;Afname Reactief;1,613;kVArh;Gevalideerd;
01-01-2026;15:30:00;01-01-2026;15:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2026;15:30:00;01-01-2026;15:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;15:45:00;01-01-2026;16:00:00;="541448800000018463";;AMR-meter;Afname Actief;3,750;kWh;Gevalideerd;
01-01-2026;15:45:00;01-01-2026;16:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,685;kVArh;Gevalideerd;
01-01-2026;15:45:00;01-01-2026;16:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
01-01-2026;15:45:00;01-01-2026;16:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;16:00:00;01-01-2026;16:15:00;="541448800000018463";;AMR-meter;Afname Actief;8,125;kWh;Gevalideerd;
01-01-2026;16:00:00;01-01-2026;16:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;16:00:00;01-01-2026;16:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
01-01-2026;16:00:00;01-01-2026;16:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;16:15:00;01-01-2026;16:30:00;="541448800000018463";;AMR-meter;Afname Actief;9,375;kWh;Gevalideerd;
01-01-2026;16:15:00;01-01-2026;16:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;16:15:00;01-01-2026;16:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
01-01-2026;16:15:00;01-01-2026;16:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;16:30:00;01-01-2026;16:45:00;="541448800000018463";;AMR-meter;Afname Actief;11,250;kWh;Gevalideerd;
01-01-2026;16:30:00;01-01-2026;16:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;16:30:00;01-01-2026;16:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
01-01-2026;16:30:00;01-01-2026;16:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;16:45:00;01-01-2026;17:00:00;="541448800000018463";;AMR-meter;Afname Actief;11,250;kWh;Gevalideerd;
01-01-2026;16:45:00;01-01-2026;17:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;16:45:00;01-01-2026;17:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
01-01-2026;16:45:00;01-01-2026;17:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;17:00:00;01-01-2026;17:15:00;="541448800000018463";;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
01-01-2026;17:00:00;01-01-2026;17:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;17:00:00;01-01-2026;17:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
01-01-2026;17:00:00;01-01-2026;17:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;17:15:00;01-01-2026;17:30:00;="541448800000018463";;AMR-meter;Afname Actief;10,625;kWh;Gevalideerd;
01-01-2026;17:15:00;01-01-2026;17:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;17:15:00;01-01-2026;17:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2026;17:15:00;01-01-2026;17:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;17:30:00;01-01-2026;17:45:00;="541448800000018463";;AMR-meter;Afname Actief;10,000;kWh;Gevalideerd;
01-01-2026;17:30:00;01-01-2026;17:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;17:30:00;01-01-2026;17:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2026;17:30:00;01-01-2026;17:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;17:45:00;01-01-2026;18:00:00;="541448800000018463";;AMR-meter;Afname Actief;10,000;kWh;Gevalideerd;
01-01-2026;17:45:00;01-01-2026;18:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;17:45:00;01-01-2026;18:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2026;17:45:00;01-01-2026;18:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;18:00:00;01-01-2026;18:15:00;="541448800000018463";;AMR-meter;Afname Actief;8,750;kWh;Gevalideerd;
01-01-2026;18:00:00;01-01-2026;18:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;18:00:00;01-01-2026;18:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2026;18:00:00;01-01-2026;18:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;18:15:00;01-01-2026;18:30:00;="541448800000018463";;AMR-meter;Afname Actief;10,000;kWh;Gevalideerd;
01-01-2026;18:15:00;01-01-2026;18:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;18:15:00;01-01-2026;18:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2026;18:15:00;01-01-2026;18:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;18:30:00;01-01-2026;18:45:00;="541448800000018463";;AMR-meter;Afname Actief;9,375;kWh;Gevalideerd;
01-01-2026;18:30:00;01-01-2026;18:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;18:30:00;01-01-2026;18:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2026;18:30:00;01-01-2026;18:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;18:45:00;01-01-2026;19:00:00;="541448800000018463";;AMR-meter;Afname Actief;10,000;kWh;Gevalideerd;
01-01-2026;18:45:00;01-01-2026;19:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;18:45:00;01-01-2026;19:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2026;18:45:00;01-01-2026;19:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;19:00:00;01-01-2026;19:15:00;="541448800000018463";;AMR-meter;Afname Actief;7,500;kWh;Gevalideerd;
01-01-2026;19:00:00;01-01-2026;19:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,120;kVArh;Gevalideerd;
01-01-2026;19:00:00;01-01-2026;19:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2026;19:00:00;01-01-2026;19:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;19:15:00;01-01-2026;19:30:00;="541448800000018463";;AMR-meter;Afname Actief;6,875;kWh;Gevalideerd;
01-01-2026;19:15:00;01-01-2026;19:30:00;="541448800000018463";;AMR-meter;Afname Reactief;1,048;kVArh;Gevalideerd;
01-01-2026;19:15:00;01-01-2026;19:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
01-01-2026;19:15:00;01-01-2026;19:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;19:30:00;01-01-2026;19:45:00;="541448800000018463";;AMR-meter;Afname Actief;6,250;kWh;Gevalideerd;
01-01-2026;19:30:00;01-01-2026;19:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,725;kVArh;Gevalideerd;
01-01-2026;19:30:00;01-01-2026;19:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2026;19:30:00;01-01-2026;19:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;19:45:00;01-01-2026;20:00:00;="541448800000018463";;AMR-meter;Afname Actief;8,125;kWh;Gevalideerd;
01-01-2026;19:45:00;01-01-2026;20:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;19:45:00;01-01-2026;20:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2026;19:45:00;01-01-2026;20:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;20:00:00;01-01-2026;20:15:00;="541448800000018463";;AMR-meter;Afname Actief;8,125;kWh;Gevalideerd;
01-01-2026;20:00:00;01-01-2026;20:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;20:00:00;01-01-2026;20:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2026;20:00:00;01-01-2026;20:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;20:15:00;01-01-2026;20:30:00;="541448800000018463";;AMR-meter;Afname Actief;8,125;kWh;Gevalideerd;
01-01-2026;20:15:00;01-01-2026;20:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;20:15:00;01-01-2026;20:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2026;20:15:00;01-01-2026;20:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;20:30:00;01-01-2026;20:45:00;="541448800000018463";;AMR-meter;Afname Actief;7,500;kWh;Gevalideerd;
01-01-2026;20:30:00;01-01-2026;20:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;20:30:00;01-01-2026;20:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2026;20:30:00;01-01-2026;20:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;20:45:00;01-01-2026;21:00:00;="541448800000018463";;AMR-meter;Afname Actief;8,125;kWh;Gevalideerd;
01-01-2026;20:45:00;01-01-2026;21:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;20:45:00;01-01-2026;21:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2026;20:45:00;01-01-2026;21:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;21:00:00;01-01-2026;21:15:00;="541448800000018463";;AMR-meter;Afname Actief;8,125;kWh;Gevalideerd;
01-01-2026;21:00:00;01-01-2026;21:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;21:00:00;01-01-2026;21:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2026;21:00:00;01-01-2026;21:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;21:15:00;01-01-2026;21:30:00;="541448800000018463";;AMR-meter;Afname Actief;8,750;kWh;Gevalideerd;
01-01-2026;21:15:00;01-01-2026;21:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;21:15:00;01-01-2026;21:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2026;21:15:00;01-01-2026;21:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;21:30:00;01-01-2026;21:45:00;="541448800000018463";;AMR-meter;Afname Actief;8,750;kWh;Gevalideerd;
01-01-2026;21:30:00;01-01-2026;21:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;21:30:00;01-01-2026;21:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2026;21:30:00;01-01-2026;21:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;21:45:00;01-01-2026;22:00:00;="541448800000018463";;AMR-meter;Afname Actief;8,750;kWh;Gevalideerd;
01-01-2026;21:45:00;01-01-2026;22:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,140;kVArh;Gevalideerd;
01-01-2026;21:45:00;01-01-2026;22:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
01-01-2026;21:45:00;01-01-2026;22:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;22:00:00;01-01-2026;22:15:00;="541448800000018463";;AMR-meter;Afname Actief;8,750;kWh;Gevalideerd;
01-01-2026;22:00:00;01-01-2026;22:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;22:00:00;01-01-2026;22:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2026;22:00:00;01-01-2026;22:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;22:15:00;01-01-2026;22:30:00;="541448800000018463";;AMR-meter;Afname Actief;8,125;kWh;Gevalideerd;
01-01-2026;22:15:00;01-01-2026;22:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;22:15:00;01-01-2026;22:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2026;22:15:00;01-01-2026;22:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;22:30:00;01-01-2026;22:45:00;="541448800000018463";;AMR-meter;Afname Actief;8,750;kWh;Gevalideerd;
01-01-2026;22:30:00;01-01-2026;22:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;22:30:00;01-01-2026;22:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2026;22:30:00;01-01-2026;22:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;22:45:00;01-01-2026;23:00:00;="541448800000018463";;AMR-meter;Afname Actief;10,625;kWh;Gevalideerd;
01-01-2026;22:45:00;01-01-2026;23:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;22:45:00;01-01-2026;23:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2026;22:45:00;01-01-2026;23:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;23:00:00;01-01-2026;23:15:00;="541448800000018463";;AMR-meter;Afname Actief;10,000;kWh;Gevalideerd;
01-01-2026;23:00:00;01-01-2026;23:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;23:00:00;01-01-2026;23:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2026;23:00:00;01-01-2026;23:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;23:15:00;01-01-2026;23:30:00;="541448800000018463";;AMR-meter;Afname Actief;10,000;kWh;Gevalideerd;
01-01-2026;23:15:00;01-01-2026;23:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;23:15:00;01-01-2026;23:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2026;23:15:00;01-01-2026;23:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;23:30:00;01-01-2026;23:45:00;="541448800000018463";;AMR-meter;Afname Actief;10,000;kWh;Gevalideerd;
01-01-2026;23:30:00;01-01-2026;23:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;23:30:00;01-01-2026;23:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2026;23:30:00;01-01-2026;23:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2026;23:45:00;02-01-2026;00:00:00;="541448800000018463";;AMR-meter;Afname Actief;10,000;kWh;Gevalideerd;
01-01-2026;23:45:00;02-01-2026;00:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2026;23:45:00;02-01-2026;00:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2026;23:45:00;02-01-2026;00:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-01-2026;00:00:00;02-01-2026;00:15:00;="541448800000018463";;AMR-meter;Afname Actief;10,000;kWh;Gevalideerd;
02-01-2026;00:00:00;02-01-2026;00:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-01-2026;00:00:00;02-01-2026;00:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
02-01-2026;00:00:00;02-01-2026;00:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-01-2026;00:15:00;02-01-2026;00:30:00;="541448800000018463";;AMR-meter;Afname Actief;10,000;kWh;Gevalideerd;
02-01-2026;00:15:00;02-01-2026;00:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-01-2026;00:15:00;02-01-2026;00:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
02-01-2026;00:15:00;02-01-2026;00:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-01-2026;00:30:00;02-01-2026;00:45:00;="541448800000018463";;AMR-meter;Afname Actief;10,000;kWh;Gevalideerd;
02-01-2026;00:30:00;02-01-2026;00:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-01-2026;00:30:00;02-01-2026;00:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
