datetime,productie_kwh,afname_kwh,injectie_kwh,totaal_verbruik_kwh,verbruik_ev_kwh,verbruik_gebouw_kwh
2025-12-17 23:00:00,0.0,330.0,0.0,330.0,0.0,330.0
2025-12-18 00:00:00,0.0,336.88,0.0,336.88,0.0,336.88
2025-12-18 01:00:00,0.0,308.75,0.0,308.75,0.0,308.75
2025-12-18 02:00:00,0.0,343.12,0.0,343.12,0.0,343.12
2025-12-18 03:00:00,0.0,359.38,0.0,359.38,0.0,359.38
2025-12-18 04:00:00,0.0,363.12,0.0,363.12,0.0,363.12
2025-12-18 05:00:00,0.0,388.12,0.0,388.12,0.0,388.12
2025-12-18 06:00:00,0.0,404.38,0.0,404.38,1.26,403.12
2025-12-18 07:00:00,0.0,407.5,0.0,407.5,36.52,370.98
2025-12-18 08:00:00,0.29,511.77,0.0,512.06,99.22,412.84
2025-12-18 09:00:00,20.22,566.13,0.0,586.35,140.7,445.65
2025-12-18 10:00:00,44.74,541.3,0.0,586.04,121.76,464.28
2025-12-18 11:00:00,84.02,442.64,0.0,526.66,97.41,429.25
2025-12-18 12:00:00,62.72,359.35,0.0,422.07,47.23,374.84
2025-12-18 13:00:00,76.99,353.05,0.0,430.04,23.23,406.81
2025-12-18 14:00:00,51.12,416.9,0.0,468.02,22.25,445.78
2025-12-18 15:00:00,30.33,449.17,0.0,479.5,22.24,457.26
2025-12-18 16:00:00,4.88,443.91,0.0,448.79,22.33,426.46
2025-12-18 17:00:00,0.0,310.0,0.0,310.0,2.97,307.03
2025-12-18 18:00:00,0.0,346.88,0.0,346.88,0.0,346.88
2025-12-18 19:00:00,0.0,275.62,0.0,275.62,0.0,275.62
2025-12-18 20:00:00,0.0,285.0,0.0,285.0,0.0,285.0
2025-12-18 21:00:00,0.0,291.25,0.0,291.25,0.0,291.25
2025-12-18 22:00:00,0.0,307.5,0.0,307.5,0.0,307.5
2025-12-18 23:00:00,0.0,295.62,0.0,295.62,0.0,295.62
2025-12-19 00:00:00,0.0,309.38,0.0,309.38,0.0,309.38
2025-12-19 01:00:00,0.0,255.0,0.0,255.0,0.0,255.0
2025-12-19 02:00:00,0.0,287.5,0.0,287.5,0.0,287.5
2025-12-19 03:00:00,0.0,290.0,0.0,290.0,0.0,290.0
2025-12-19 04:00:00,0.0,255.62,0.0,255.62,0.0,255.62
2025-12-19 05:00:00,0.0,271.25,0.0,271.25,0.0,271.25
2025-12-19 06:00:00,0.0,240.62,0.0,240.62,4.13,236.5
2025-12-19 07:00:00,0.0,291.25,0.0,291.25,27.48,263.77
2025-12-19 08:00:00,0.04,409.34,0.0,409.38,66.26,343.12
2025-12-19 09:00:00,3.3,426.38,0.0,429.67,75.32,354.35
2025-12-19 10:00:00,70.27,412.23,0.0,482.5,55.43,427.07
2025-12-19 11:00:00,138.84,295.73,0.0,434.57,31.76,402.81
2025-12-19 12:00:00,124.04,280.34,0.0,404.38,21.32,383.06
2025-12-19 13:00:00,107.03,306.72,0.0,413.75,55.9,357.85
2025-12-19 14:00:00,106.86,315.22,0.0,422.08,67.17,354.9
2025-12-19 15:00:00,45.75,370.77,0.0,416.52,65.08,351.45
2025-12-19 16:00:00,4.25,321.62,0.0,325.87,46.37,279.5
2025-12-19 17:00:00,0.0,286.25,0.0,286.25,34.84,251.42
2025-12-19 18:00:00,0.0,294.38,0.0,294.38,19.03,275.34
2025-12-19 19:00:00,0.0,173.12,0.0,173.12,2.56,170.57
2025-12-19 20:00:00,0.0,113.12,0.0,113.12,0.0,113.12
2025-12-19 21:00:00,0.0,71.88,0.0,71.88,0.0,71.88
2025-12-19 22:00:00,0.0,67.5,0.0,67.5,0.0,67.5
2025-12-19 23:00:00,0.0,63.75,0.0,63.75,0.0,63.75
2025-12-20 00:00:00,0.0,70.62,0.0,70.62,0.0,70.62
2025-12-20 01:00:00,0.0,73.12,0.0,73.12,0.0,73.12
2025-12-20 02:00:00,0.0,68.75,0.0,68.75,0.0,68.75
2025-12-20 03:00:00,0.0,63.12,0.0,63.12,0.0,63.12
2025-12-20 04:00:00,0.0,62.5,0.0,62.5,0.0,62.5
2025-12-20 05:00:00,0.0,63.12,0.0,63.12,0.0,63.12
2025-12-20 06:00:00,0.0,68.12,0.0,68.12,0.0,68.12
2025-12-20 07:00:00,0.0,75.0,0.0,75.0,0.0,75.0
2025-12-20 08:00:00,1.78,77.5,0.0,79.28,0.0,79.28
2025-12-20 09:00:00,50.42,22.19,0.0,72.6,0.0,72.6
2025-12-20 10:00:00,154.82,0.0,37.72,117.1,0.0,117.1
2025-12-20 11:00:00,249.78,0.0,88.19,161.59,0.0,161.59
2025-12-20 12:00:00,201.25,0.0,23.04,178.2,0.0,178.2
2025-12-20 13:00:00,246.24,0.0,68.24,178.0,0.0,178.0
2025-12-20 14:00:00,122.73,0.0,26.69,96.04,0.0,96.04
2025-12-20 15:00:00,60.22,1.77,0.0,61.99,0.0,61.99
2025-12-20 16:00:00,8.47,54.28,0.0,62.76,0.0,62.76
2025-12-20 17:00:00,0.0,63.75,0.0,63.75,0.0,63.75
2025-12-20 18:00:00,0.0,60.0,0.0,60.0,0.0,60.0
2025-12-20 19:00:00,0.0,66.88,0.0,66.88,0.0,66.88
2025-12-20 20:00:00,0.0,65.0,0.0,65.0,0.0,65.0
2025-12-20 21:00:00,0.0,61.25,0.0,61.25,0.0,61.25
2025-12-20 22:00:00,0.0,60.62,0.0,60.62,0.0,60.62
2025-12-20 23:00:00,0.0,63.75,0.0,63.75,0.0,63.75
2025-12-21 00:00:00,0.0,66.88,0.0,66.88,0.0,66.88
2025-12-21 01:00:00,0.0,64.38,0.0,64.38,0.0,64.38
2025-12-21 02:00:00,0.0,60.0,0.0,60.0,0.0,60.0
2025-12-21 03:00:00,0.0,55.0,0.0,55.0,0.0,55.0
2025-12-21 04:00:00,0.0,59.38,0.0,59.38,0.0,59.38
2025-12-21 05:00:00,0.0,58.75,0.0,58.75,0.0,58.75
2025-12-21 06:00:00,0.0,56.25,0.0,56.25,0.0,56.25
2025-12-21 07:00:00,0.0,55.62,0.0,55.62,0.0,55.62
2025-12-21 08:00:00,0.59,57.17,0.0,57.76,0.0,57.76
2025-12-21 09:00:00,19.64,55.03,0.0,74.67,0.0,74.67
2025-12-21 10:00:00,47.04,97.86,0.0,144.9,0.0,144.9
2025-12-21 11:00:00,76.54,74.79,0.0,151.33,0.0,151.33
2025-12-21 12:00:00,58.55,50.7,0.0,109.25,0.0,109.25
2025-12-21 13:00:00,39.67,28.59,0.0,68.27,0.0,68.27
2025-12-21 14:00:00,15.58,38.8,0.0,54.38,0.0,54.38
2025-12-21 15:00:00,11.62,41.85,0.0,53.47,0.0,53.47
2025-12-21 16:00:00,1.69,56.89,0.0,58.58,0.0,58.58
2025-12-21 17:00:00,0.0,62.5,0.0,62.5,0.0,62.5
2025-12-21 18:00:00,0.0,64.38,0.0,64.38,0.0,64.38
2025-12-21 19:00:00,0.0,65.62,0.0,65.62,0.0,65.62
2025-12-21 20:00:00,0.0,58.12,0.0,58.12,0.0,58.12
2025-12-21 21:00:00,0.0,61.25,0.0,61.25,0.0,61.25
2025-12-21 22:00:00,0.0,64.38,0.0,64.38,0.0,64.38
2025-12-21 23:00:00,0.0,60.62,0.0,60.62,0.0,60.62
2025-12-22 00:00:00,0.0,57.5,0.0,57.5,0.0,57.5
2025-12-22 01:00:00,0.0,60.0,0.0,60.0,0.0,60.0
2025-12-22 02:00:00,0.0,69.38,0.0,69.38,0.0,69.38
2025-12-22 03:00:00,0.0,79.38,0.0,79.38,0.0,79.38
2025-12-22 04:00:00,0.0,93.12,0.0,93.12,0.0,93.12
2025-12-22 05:00:00,0.0,113.12,0.0,113.12,0.0,113.12
2025-12-22 06:00:00,0.0,112.5,0.0,112.5,1.91,110.59
2025-12-22 07:00:00,0.0,141.88,0.0,141.88,18.19,123.69
2025-12-22 08:00:00,0.27,194.05,0.0,194.33,35.51,158.81
2025-12-22 09:00:00,11.64,248.72,0.0,260.36,76.92,183.44
2025-12-22 10:00:00,47.33,198.29,0.0,245.62,80.83,164.79
2025-12-22 11:00:00,131.13,124.66,0.0,255.79,61.34,194.45
2025-12-22 12:00:00,129.16,72.9,0.0,202.06,31.68,170.38
2025-12-22 13:00:00,67.0,103.8,0.0,170.8,37.1,133.71
2025-12-22 14:00:00,79.9,77.67,0.0,157.57,32.92,124.64
2025-12-22 15:00:00,42.34,76.16,0.0,118.5,18.37,100.13
2025-12-22 16:00:00,9.51,70.27,0.0,79.78,10.91,68.87
2025-12-22 17:00:00,0.0,62.5,0.0,62.5,3.65,58.85
2025-12-22 18:00:00,0.0,59.38,0.0,59.38,0.94,58.44
2025-12-22 19:00:00,0.0,41.88,0.0,41.88,0.0,41.88
2025-12-22 20:00:00,0.0,35.0,0.0,35.0,0.0,35.0
2025-12-22 21:00:00,0.0,38.12,0.0,38.12,0.0,38.12
2025-12-22 22:00:00,0.0,48.12,0.0,48.12,0.0,48.12
2025-12-22 23:00:00,0.0,46.25,0.0,46.25,0.0,46.25
2025-12-23 00:00:00,0.0,47.5,0.0,47.5,0.0,47.5
2025-12-23 01:00:00,0.0,46.88,0.0,46.88,0.0,46.88
2025-12-23 02:00:00,0.0,46.25,0.0,46.25,0.0,46.25
2025-12-23 03:00:00,0.0,48.12,0.0,48.12,0.0,48.12
2025-12-23 04:00:00,0.0,59.38,0.0,59.38,0.0,59.38
2025-12-23 05:00:00,0.0,73.75,0.0,73.75,1.83,71.92
2025-12-23 06:00:00,0.0,88.75,0.0,88.75,10.58,78.17
2025-12-23 07:00:00,0.0,112.5,0.0,112.5,17.84,94.66
2025-12-23 08:00:00,0.17,187.33,0.0,187.5,74.55,112.95
2025-12-23 09:00:00,19.63,165.21,0.0,184.83,82.64,102.19
2025-12-23 10:00:00,86.89,63.89,0.0,150.78,64.98,85.79
2025-12-23 11:00:00,105.18,36.65,0.0,141.83,54.98,86.85
2025-12-23 12:00:00,160.5,0.0,57.48,103.02,27.97,75.05
2025-12-23 13:00:00,142.06,0.0,64.73,77.33,8.5,68.82
2025-12-23 14:00:00,78.49,11.44,0.0,89.93,18.01,71.92
2025-12-23 15:00:00,33.64,50.95,0.0,84.59,12.43,72.16
2025-12-23 16:00:00,3.46,60.07,0.0,63.52,3.45,60.08
2025-12-23 17:00:00,0.0,42.5,0.0,42.5,0.0,42.5
2025-12-23 18:00:00,0.0,38.12,0.0,38.12,0.0,38.12
2025-12-23 19:00:00,0.0,28.75,0.0,28.75,0.0,28.75
2025-12-23 20:00:00,0.0,34.38,0.0,34.38,0.0,34.38
2025-12-23 21:00:00,0.0,40.62,0.0,40.62,0.0,40.62
2025-12-23 22:00:00,0.0,40.62,0.0,40.62,0.0,40.62
2025-12-23 23:00:00,0.0,30.0,0.0,30.0,0.0,30.0
2025-12-24 00:00:00,0.0,28.12,0.0,28.12,0.0,28.12
2025-12-24 01:00:00,0.0,27.5,0.0,27.5,0.0,27.5
2025-12-24 02:00:00,0.0,33.75,0.0,33.75,0.0,33.75
2025-12-24 03:00:00,0.0,40.0,0.0,40.0,0.0,40.0
2025-12-24 04:00:00,0.0,55.62,0.0,55.62,0.0,55.62
2025-12-24 05:00:00,0.0,56.25,0.0,56.25,0.0,56.25
2025-12-24 06:00:00,0.0,45.62,0.0,45.62,0.0,45.62
2025-12-24 07:00:00,0.0,65.0,0.0,65.0,4.58,60.42
2025-12-24 08:00:00,0.15,129.88,0.0,130.03,44.65,85.37
2025-12-24 09:00:00,14.89,116.56,0.0,131.45,51.52,79.93
2025-12-24 10:00:00,30.11,134.46,0.0,164.57,31.79,132.78
2025-12-24 11:00:00,47.86,213.51,0.0,261.36,0.69,260.68
2025-12-24 12:00:00,55.11,251.4,0.0,306.51,2.31,304.2
2025-12-24 13:00:00,31.12,255.15,0.0,286.27,8.68,277.59
2025-12-24 14:00:00,36.97,150.24,0.0,187.21,3.84,183.36
2025-12-24 15:00:00,0.0,72.15,0.0,72.15,0.0,72.15
2025-12-24 16:00:00,0.3,36.98,0.0,37.28,0.17,37.12
2025-12-24 17:00:00,0.0,36.25,0.0,36.25,0.0,36.25
2025-12-24 18:00:00,0.0,38.75,0.0,38.75,0.0,38.75
2025-12-24 19:00:00,0.0,35.0,0.0,35.0,0.0,35.0
2025-12-24 20:00:00,0.0,26.88,0.0,26.88,0.0,26.88
2025-12-24 21:00:00,0.0,33.12,0.0,33.12,0.0,33.12
2025-12-24 22:00:00,0.0,37.5,0.0,37.5,0.0,37.5
2025-12-24 23:00:00,0.0,38.75,0.0,38.75,0.0,38.75
2025-12-25 00:00:00,0.0,35.62,0.0,35.62,0.0,35.62
2025-12-25 01:00:00,0.0,40.62,0.0,40.62,0.0,40.62
2025-12-25 02:00:00,0.0,42.5,0.0,42.5,0.0,42.5
2025-12-25 03:00:00,0.0,36.88,0.0,36.88,0.0,36.88
2025-12-25 04:00:00,0.0,53.75,0.0,53.75,0.0,53.75
2025-12-25 05:00:00,0.0,63.75,0.0,63.75,0.0,63.75
2025-12-25 06:00:00,0.0,62.5,0.0,62.5,0.0,62.5
2025-12-25 07:00:00,0.0,60.0,0.0,60.0,0.0,60.0
2025-12-25 08:00:00,0.0,59.35,0.0,59.35,4.87,54.48
2025-12-25 09:00:00,2.43,64.94,0.0,67.38,10.7,56.68
2025-12-25 10:00:00,13.0,147.44,0.0,160.44,10.69,149.75
2025-12-25 11:00:00,25.67,238.36,0.0,264.03,10.68,253.34
2025-12-25 12:00:00,35.5,267.68,0.0,303.17,10.69,292.49
2025-12-25 13:00:00,35.1,243.47,0.0,278.57,10.68,267.89
2025-12-25 14:00:00,31.82,149.94,0.0,181.75,10.67,171.08
2025-12-25 15:00:00,13.79,58.58,0.0,72.37,6.32,66.05
2025-12-25 16:00:00,2.09,40.59,0.0,42.67,0.0,42.67
2025-12-25 17:00:00,0.0,36.88,0.0,36.88,0.0,36.88
2025-12-25 18:00:00,0.0,40.0,0.0,40.0,0.0,40.0
2025-12-25 19:00:00,0.0,28.75,0.0,28.75,0.0,28.75
2025-12-25 20:00:00,0.0,38.12,0.0,38.12,0.0,38.12
2025-12-25 21:00:00,0.0,35.62,0.0,35.62,0.0,35.62
2025-12-25 22:00:00,0.0,38.12,0.0,38.12,0.0,38.12
2025-12-25 23:00:00,0.0,33.75,0.0,33.75,0.0,33.75
2025-12-26 00:00:00,0.0,34.38,0.0,34.38,0.0,34.38
2025-12-26 01:00:00,0.0,33.12,0.0,33.12,0.0,33.12
2025-12-26 02:00:00,0.0,40.0,0.0,40.0,0.0,40.0
2025-12-26 03:00:00,0.0,37.5,0.0,37.5,0.0,37.5
2025-12-26 04:00:00,0.0,60.0,0.0,60.0,0.0,60.0
2025-12-26 05:00:00,0.0,63.12,0.0,63.12,0.0,63.12
2025-12-26 06:00:00,0.0,57.5,0.0,57.5,0.0,57.5
2025-12-26 07:00:00,0.0,55.0,0.0,55.0,0.0,55.0
2025-12-26 08:00:00,0.0,69.24,0.0,69.24,5.85,63.39
2025-12-26 09:00:00,4.69,62.73,0.0,67.42,10.65,56.77
2025-12-26 10:00:00,21.96,110.39,0.0,132.35,10.64,121.72
2025-12-26 11:00:00,44.65,205.43,0.0,250.09,10.63,239.45
2025-12-26 12:00:00,50.44,245.48,0.0,295.92,3.03,292.89
2025-12-26 13:00:00,52.53,224.73,0.0,277.26,0.0,277.26
2025-12-26 14:00:00,40.59,143.12,0.0,183.71,0.0,183.71
2025-12-26 15:00:00,16.58,57.13,0.0,73.71,0.02,73.7
2025-12-26 16:00:00,2.84,39.74,0.0,42.58,0.0,42.58
2025-12-26 17:00:00,0.0,46.88,0.0,46.88,0.0,46.88
2025-12-26 18:00:00,0.0,38.75,0.0,38.75,0.0,38.75
2025-12-26 19:00:00,0.0,26.88,0.0,26.88,0.0,26.88
2025-12-26 20:00:00,0.0,30.0,0.0,30.0,0.0,30.0
2025-12-26 21:00:00,0.0,30.62,0.0,30.62,0.0,30.62
2025-12-26 22:00:00,0.0,37.5,0.0,37.5,0.0,37.5
2025-12-26 23:00:00,0.0,40.62,0.0,40.62,0.0,40.62
2025-12-27 00:00:00,0.0,36.25,0.0,36.25,0.0,36.25
2025-12-27 01:00:00,0.0,33.75,0.0,33.75,0.0,33.75
2025-12-27 02:00:00,0.0,33.12,0.0,33.12,0.0,33.12
2025-12-27 03:00:00,0.0,36.88,0.0,36.88,0.0,36.88
2025-12-27 04:00:00,0.0,43.75,0.0,43.75,0.0,43.75
2025-12-27 05:00:00,0.0,43.12,0.0,43.12,0.0,43.12
2025-12-27 06:00:00,0.0,41.88,0.0,41.88,0.0,41.88
2025-12-27 07:00:00,0.0,31.25,0.0,31.25,0.0,31.25
2025-12-27 08:00:00,0.32,25.02,0.0,25.33,0.0,25.33
2025-12-27 09:00:00,16.83,29.27,0.0,46.1,0.0,46.1
2025-12-27 10:00:00,50.76,108.33,0.0,159.09,0.0,159.09
2025-12-27 11:00:00,83.33,176.14,0.0,259.47,0.0,259.47
2025-12-27 12:00:00,95.82,203.52,0.0,299.34,0.0,299.34
2025-12-27 13:00:00,124.17,131.2,0.0,255.37,0.0,255.37
2025-12-27 14:00:00,97.21,0.0,8.2,89.01,0.0,89.01
2025-12-27 15:00:00,60.56,0.0,19.94,40.62,0.0,40.62
2025-12-27 16:00:00,9.9,19.88,0.0,29.78,0.0,29.78
2025-12-27 17:00:00,0.0,39.38,0.0,39.38,0.0,39.38
2025-12-27 18:00:00,0.0,40.0,0.0,40.0,0.0,40.0
2025-12-27 19:00:00,0.0,31.25,0.0,31.25,0.0,31.25
2025-12-27 20:00:00,0.0,28.75,0.0,28.75,0.0,28.75
2025-12-27 21:00:00,0.0,29.38,0.0,29.38,0.0,29.38
2025-12-27 22:00:00,0.0,26.25,0.0,26.25,0.0,26.25
2025-12-27 23:00:00,0.0,35.62,0.0,35.62,0.0,35.62
2025-12-28 00:00:00,0.0,40.62,0.0,40.62,0.0,40.62
2025-12-28 01:00:00,0.0,35.0,0.0,35.0,0.0,35.0
2025-12-28 02:00:00,0.0,30.0,0.0,30.0,0.0,30.0
2025-12-28 03:00:00,0.0,28.75,0.0,28.75,0.0,28.75
2025-12-28 04:00:00,0.0,26.25,0.0,26.25,0.0,26.25
2025-12-28 05:00:00,0.0,32.5,0.0,32.5,0.0,32.5
2025-12-28 06:00:00,0.0,36.88,0.0,36.88,0.0,36.88
2025-12-28 07:00:00,0.0,41.25,0.0,41.25,0.0,41.25
2025-12-28 08:00:00,0.82,32.43,0.0,33.25,0.0,33.25
2025-12-28 09:00:00,25.87,0.0,1.95,23.92,0.0,23.92
2025-12-28 10:00:00,89.07,0.0,35.47,53.59,0.0,53.59
2025-12-28 11:00:00,222.33,0.0,112.89,109.43,0.0,109.43
2025-12-28 12:00:00,270.82,0.0,120.52,150.31,0.0,150.31
2025-12-28 13:00:00,156.93,45.55,0.0,202.49,0.0,202.49
2025-12-28 14:00:00,58.67,73.34,0.0,132.01,0.0,132.01
2025-12-28 15:00:00,29.84,47.56,0.0,77.4,0.0,77.4
2025-12-28 16:00:00,4.26,21.2,0.0,25.46,0.0,25.46
2025-12-28 17:00:00,0.0,30.62,0.0,30.62,0.0,30.62
2025-12-28 18:00:00,0.0,32.5,0.0,32.5,0.0,32.5
2025-12-28 19:00:00,0.0,33.12,0.0,33.12,0.0,33.12
2025-12-28 20:00:00,0.0,40.62,0.0,40.62,0.0,40.62
2025-12-28 21:00:00,0.0,35.0,0.0,35.0,0.0,35.0
2025-12-28 22:00:00,0.0,33.12,0.0,33.12,0.0,33.12
2025-12-28 23:00:00,0.0,35.62,0.0,35.62,0.0,35.62
2025-12-29 00:00:00,0.0,36.88,0.0,36.88,0.0,36.88
2025-12-29 01:00:00,0.0,33.12,0.0,33.12,0.0,33.12
2025-12-29 02:00:00,0.0,38.12,0.0,38.12,0.0,38.12
2025-12-29 03:00:00,0.0,49.38,0.0,49.38,0.0,49.38
2025-12-29 04:00:00,0.0,66.88,0.0,66.88,0.0,66.88
2025-12-29 05:00:00,0.0,61.25,0.0,61.25,0.0,61.25
2025-12-29 06:00:00,0.0,60.62,0.0,60.62,0.0,60.62
2025-12-29 07:00:00,0.0,58.75,0.0,58.75,0.0,58.75
2025-12-29 08:00:00,0.0,105.06,0.0,105.06,29.43,75.63
2025-12-29 09:00:00,5.14,90.24,0.0,95.37,26.53,68.84
2025-12-29 10:00:00,22.04,69.22,0.0,91.25,26.16,65.09
2025-12-29 11:00:00,41.6,44.51,0.0,86.11,24.61,61.5
2025-12-29 12:00:00,49.28,45.62,0.0,94.9,43.31,51.6
2025-12-29 13:00:00,42.75,40.58,0.0,83.33,23.45,59.88
2025-12-29 14:00:00,32.53,26.6,0.0,59.13,8.3,50.83
2025-12-29 15:00:00,23.79,28.29,0.0,52.08,4.18,47.9
2025-12-29 16:00:00,3.17,46.11,0.0,49.28,1.52,47.76
2025-12-29 17:00:00,0.0,46.88,0.0,46.88,0.0,46.88
2025-12-29 18:00:00,0.0,47.5,0.0,47.5,0.0,47.5
2025-12-29 19:00:00,0.0,33.75,0.0,33.75,0.0,33.75
2025-12-29 20:00:00,0.0,26.88,0.0,26.88,0.0,26.88
2025-12-29 21:00:00,0.0,30.62,0.0,30.62,0.0,30.62
2025-12-29 22:00:00,0.0,32.5,0.0,32.5,0.0,32.5
2025-12-29 23:00:00,0.0,32.5,0.0,32.5,0.0,32.5
2025-12-30 00:00:00,0.0,30.62,0.0,30.62,0.0,30.62
2025-12-30 01:00:00,0.0,34.38,0.0,34.38,0.0,34.38
2025-12-30 02:00:00,0.0,33.75,0.0,33.75,0.0,33.75
2025-12-30 03:00:00,0.0,35.0,0.0,35.0,0.0,35.0
2025-12-30 04:00:00,0.0,50.0,0.0,50.0,0.0,50.0
2025-12-30 05:00:00,0.0,57.5,0.0,57.5,0.0,57.5
2025-12-30 06:00:00,0.0,50.62,0.0,50.62,0.0,50.62
2025-12-30 07:00:00,0.0,48.75,0.0,48.75,0.0,48.75
2025-12-30 08:00:00,0.11,77.83,0.0,77.94,20.0,57.94
2025-12-30 09:00:00,14.95,58.84,0.0,73.79,14.75,59.05
2025-12-30 10:00:00,61.17,85.29,0.0,146.47,14.16,132.31
2025-12-30 11:00:00,118.97,35.13,0.0,154.1,10.53,143.57
2025-12-30 12:00:00,145.55,187.56,0.0,333.11,0.0,333.11
2025-12-30 13:00:00,101.28,168.54,0.0,269.82,0.0,269.82
2025-12-30 14:00:00,65.08,91.81,0.0,156.89,0.0,156.89
2025-12-30 15:00:00,49.46,54.88,0.0,104.34,0.0,104.34
2025-12-30 16:00:00,9.77,41.46,0.0,51.23,0.0,51.23
2025-12-30 17:00:00,0.0,48.12,0.0,48.12,0.0,48.12
2025-12-30 18:00:00,0.0,37.5,0.0,37.5,0.0,37.5
2025-12-30 19:00:00,0.0,28.12,0.0,28.12,0.0,28.12
2025-12-30 20:00:00,0.0,26.88,0.0,26.88,0.0,26.88
2025-12-30 21:00:00,0.0,30.62,0.0,30.62,0.0,30.62
2025-12-30 22:00:00,0.0,39.38,0.0,39.38,0.0,39.38
2025-12-30 23:00:00,0.0,40.0,0.0,40.0,0.0,40.0
2025-12-31 00:00:00,0.0,30.0,0.0,30.0,0.0,30.0
2025-12-31 01:00:00,0.0,26.25,0.0,26.25,0.0,26.25
2025-12-31 02:00:00,0.0,30.62,0.0,30.62,0.0,30.62
2025-12-31 03:00:00,0.0,33.75,0.0,33.75,0.0,33.75
2025-12-31 04:00:00,0.0,54.38,0.0,54.38,0.0,54.38
2025-12-31 05:00:00,0.0,65.0,0.0,65.0,0.0,65.0
2025-12-31 06:00:00,0.0,61.88,0.0,61.88,0.0,61.88
2025-12-31 07:00:00,0.0,51.25,0.0,51.25,0.0,51.25
2025-12-31 08:00:00,0.3,61.03,0.0,61.33,10.64,50.7
2025-12-31 09:00:00,13.77,48.23,0.0,62.0,10.86,51.14
2025-12-31 10:00:00,37.64,65.1,0.0,102.74,10.86,91.88
2025-12-31 11:00:00,62.51,68.99,0.0,131.5,3.52,127.99
2025-12-31 12:00:00,86.61,40.55,0.0,127.17,0.0,127.17
2025-12-31 13:00:00,84.49,150.31,0.0,234.81,0.0,234.81
2025-12-31 14:00:00,119.44,60.94,0.0,180.38,0.0,180.38
2025-12-31 15:00:00,55.62,29.68,0.0,85.3,0.0,85.3
2025-12-31 16:00:00,7.51,27.32,0.0,34.83,0.0,34.83
2025-12-31 17:00:00,0.0,39.38,0.0,39.38,0.0,39.38
2025-12-31 18:00:00,0.0,45.0,0.0,45.0,0.0,45.0
2025-12-31 19:00:00,0.0,36.25,0.0,36.25,0.0,36.25
2025-12-31 20:00:00,0.0,36.88,0.0,36.88,0.0,36.88
2025-12-31 21:00:00,0.0,27.5,0.0,27.5,0.0,27.5
2025-12-31 22:00:00,0.0,28.12,0.0,28.12,0.0,28.12
2025-12-31 23:00:00,0.0,32.5,0.0,32.5,0.0,32.5
2026-01-01 00:00:00,0.0,40.09,0.0,40.09,0.0,40.09
2026-01-01 01:00:00,0.0,40.1,0.0,40.1,0.0,40.1
2026-01-01 02:00:00,0.0,40.71,0.0,40.71,0.0,40.71
2026-01-01 03:00:00,0.0,42.6,0.0,42.6,0.0,42.6
2026-01-01 04:00:00,0.0,49.46,0.0,49.46,0.0,49.46
2026-01-01 05:00:00,0.0,53.84,0.0,53.84,0.0,53.84
2026-01-01 06:00:00,0.0,52.59,0.0,52.59,0.0,52.59
2026-01-01 07:00:00,0.0,56.98,0.0,56.98,0.0,56.98
2026-01-01 08:00:00,0.41,50.92,0.0,51.34,0.0,51.34
2026-01-01 09:00:00,33.95,0.0,1.88,32.06,0.0,32.06
2026-01-01 10:00:00,85.45,0.0,83.57,1.88,0.0,1.88
2026-01-01 11:00:00,124.14,0.0,118.07,6.07,0.0,6.07
2026-01-01 12:00:00,170.97,0.0,163.98,6.99,0.0,6.99
2026-01-01 13:00:00,129.94,0.0,129.1,0.84,0.0,0.84
2026-01-01 14:00:00,193.55,0.0,227.28,-33.72,0.0,-33.72
2026-01-01 15:00:00,66.66,0.0,66.67,-0.01,0.0,-0.01
2026-01-01 16:00:00,12.69,27.59,0.0,40.28,0.0,40.28
2026-01-01 17:00:00,0.0,42.6,0.0,42.6,0.0,42.6
2026-01-01 18:00:00,0.0,38.21,0.0,38.21,0.0,38.21
2026-01-01 19:00:00,0.0,28.85,0.0,28.85,0.0,28.85
2026-01-01 20:00:00,0.0,31.96,0.0,31.96,0.0,31.96
2026-01-01 21:00:00,0.0,34.46,0.0,34.46,0.0,34.46
2026-01-01 22:00:00,0.0,36.35,0.0,36.35,0.0,36.35
2026-01-01 23:00:00,0.0,40.09,0.0,40.09,0.0,40.09
2026-01-02 00:00:00,0.0,40.1,0.0,40.1,0.0,40.1
2026-01-02 01:00:00,0.0,36.96,0.0,36.96,0.0,36.96
2026-01-02 02:00:00,0.0,31.34,0.0,31.34,0.0,31.34
2026-01-02 03:00:00,0.0,33.22,0.0,33.22,0.0,33.22
2026-01-02 04:00:00,0.0,56.34,0.0,56.34,0.0,56.34
2026-01-02 05:00:00,0.0,63.21,0.0,63.21,0.0,63.21
2026-01-02 06:00:00,0.0,54.48,0.0,54.48,0.0,54.48
2026-01-02 07:00:00,0.0,50.71,0.0,50.71,0.0,50.71
2026-01-02 08:00:00,0.0,54.48,0.0,54.48,0.0,54.48
2026-01-02 09:00:00,7.05,0.0,0.28,6.77,0.0,6.77
2026-01-02 10:00:00,12.48,0.0,95.58,-83.1,0.0,-83.1
2026-01-02 11:00:00,17.0,0.0,178.88,-161.88,0.0,-161.88
2026-01-02 12:00:00,35.98,0.0,214.53,-178.55,0.0,-178.55
2026-01-02 13:00:00,77.6,0.0,265.58,-187.98,0.0,-187.98
2026-01-02 14:00:00,18.87,0.0,111.56,-92.69,0.0,-92.69
